TIME,OSI_KEY,SE,POINT_NAME,MESSAGE,VALUE
7/03/2021 09:00,1009502,TOCACHE 22.9,RSV1-RSV2 P1 50/51 DISPARO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:00,1009502,TOCACHE 22.9,RSV1-RSV2 P1 50/51 DISPARO,RETORNO A NORMAL,INACTIVO
7/03/2021 09:00,1009354,TOCACHE 138,T129-121 P2 ARRQ FASE R,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:00,1084120,COTARUSE 220,L-2052 PL2 FLL COM RELE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:00,,FEP,TOCACHE_N,Interrogation Group 0: 54 points did not update,IEC104
7/03/2021 09:00,1009354,TOCACHE 138,T129-121 P2 ARRQ FASE R,RETORNO A NORMAL,INACTIVO
7/03/2021 09:00,1009421,TOCACHE 138,T129-121 SUBTENSION,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:00,1079599,COMBAPATA SSAA,SSAA FLL COM RELE,RETORNO A NORMAL,INACTIVO
7/03/2021 09:00,3031613,TRUJILL NVA 220,ACP POT ACTIVA,RETORNO DE MEDIDA CONGELADA,0
7/03/2021 09:00,,FEP,PAPUJUNE,Interrogation Group 0: 163 points did not update,IEC104
7/03/2021 09:00,,FEP,CARAPONGO,Interrogation Group 0: 13 points did not update,IEC104
7/03/2021 09:00,1079599,COMBAPATA SSAA,SSAA FLL COM RELE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:00,3036256,QUENCORO 34.5,T80-131 POT APARENTE,LIMITE SUPERIOR 1 EXCEDIDO,7.6
7/03/2021 09:00,3036030,QUENCORO 34.5,T80-131 CORRIENTE IT,LIMITE SUPERIOR 2 EXCEDIDO,126.4
7/03/2021 09:00,3036028,QUENCORO 34.5,T80-131 CORRIENTE IR,LIMITE SUPERIOR 2 EXCEDIDO,128.6
7/03/2021 09:00,3036036,QUENCORO 34.5,T80-131 TENSION V-TR,LIMITE INFERIOR 1 EXCEDIDO,33.5
7/03/2021 09:00,3036029,QUENCORO 34.5,T80-131 CORRIENTE IS,LIMITE SUPERIOR 2 EXCEDIDO,132
7/03/2021 09:00,,FEP,COMBAPATA_N,Interrogation Group 0: 30 points did not update,IEC104
7/03/2021 09:00,,SYSTEM,crodriguez@rep2hmi92,Login,OpenViewNET
7/03/2021 09:00,24155003,QUENCORO 10.5,T47-131 POT APARENTE,LIMITE SUPERIOR 1 EXCEDIDO,7.6
7/03/2021 09:00,3036034,QUENCORO 34.5,T80-131 TENSION V-RS,LIMITE INFERIOR 1 EXCEDIDO,33.6
7/03/2021 09:00,22054013,COMBAPATA 138,ALARM COMBAPAT_SSAA,CAMBIO DE ESTADO,ON
7/03/2021 09:00,3036035,QUENCORO 34.5,T80-131 TENSION V-ST,LIMITE INFERIOR 1 EXCEDIDO,33.5
7/03/2021 09:00,3036034,QUENCORO 34.5,T80-131 TENSION V-RS,RETORNO A NORMAL,33.7
7/03/2021 09:00,3036256,QUENCORO 34.5,T80-131 POT APARENTE,RETORNO A NORMAL,7.3
7/03/2021 09:00,3036028,QUENCORO 34.5,T80-131 CORRIENTE IR,RETORNO A NORMAL,118.9
7/03/2021 09:00,3036030,QUENCORO 34.5,T80-131 CORRIENTE IT,RETORNO A NORMAL,116.6
7/03/2021 09:00,3036029,QUENCORO 34.5,T80-131 CORRIENTE IS,RETORNO A LIMITE SUPERIOR 1,122.2
7/03/2021 09:00,3036035,QUENCORO 34.5,T80-131 TENSION V-ST,RETORNO A NORMAL,33.9
7/03/2021 09:00,3036036,QUENCORO 34.5,T80-131 TENSION V-TR,RETORNO A NORMAL,33.7
7/03/2021 09:00,3036029,QUENCORO 34.5,T80-131 CORRIENTE IS,RETORNO A NORMAL,69.8
7/03/2021 09:00,24155003,QUENCORO 10.5,T47-131 POT APARENTE,RETORNO A NORMAL,4.1
7/03/2021 09:00,3063740,INDEPENDEN 60,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,60.4
7/03/2021 09:00,3057020,PLANICIE 220,BARRA_B TENSION,RETORNO A NORMAL,230.9
7/03/2021 09:00,3063740,INDEPENDEN 60,BARRA_A TENSION,RETORNO A NORMAL,60.9
7/03/2021 09:00,,FEP,REPARTICION,Interrogation Group 0: 678 points did not update,IEC101
7/03/2021 09:00,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231
7/03/2021 09:00,3057020,PLANICIE 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.6
7/03/2021 09:00,3044039,PUNO 60,T97-162 POT ACTIVA,RETORNO DE MEDIDA CONGELADA,12.1
7/03/2021 09:00,24157001,QUENCORO 138,"ACOPLE %VARIACION (IR,IS)",RETORNO A NORMAL,19.5
7/03/2021 09:00,24282004,CARAPONGO 220,"ACOPLE %VARIACION (IR,IT)",RETORNO A NORMAL,16
7/03/2021 09:01,,FEP,REPARTICION,Interrogation Group 0: 693 points did not update,IEC101
7/03/2021 09:01,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
7/03/2021 09:01,22054013,COMBAPATA 138,ALARM COMBAPAT_SSAA,RETORNO A NORMAL,OFF
7/03/2021 09:01,22112011,MARCONA 220,ALARM MARCONA_060,RETORNO A NORMAL,OFF
7/03/2021 09:01,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.2
7/03/2021 09:01,,FEP,REPARTICION,Interrogation Group 0: 693 points did not update,IEC101
7/03/2021 09:01,1053555,PIURA 220,L-2248 P1 ARRQ GRAL NEUTRO,RETORNO A NORMAL,INACTIVO
7/03/2021 09:01,1053534,PIURA 220,L-2248 P1 ARRQ GRAL FASE S,RETORNO A NORMAL,INACTIVO
7/03/2021 09:01,1053534,PIURA 220,L-2248 P1 ARRQ GRAL FASE S,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:01,1053555,PIURA 220,L-2248 P1 ARRQ GRAL NEUTRO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:01,,FEP,REPARTICION,Interrogation Group 0: 693 points did not update,IEC101
7/03/2021 09:01,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Unable to open socket,FAILED
7/03/2021 09:01,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel now online,ONLINE
7/03/2021 09:01,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel reset from failed state,RESET
7/03/2021 09:01,,FEP,Medio Mundo Channel Group 14,Channel Group Failed,FAILED
7/03/2021 09:01,,FEP,Medio Mundo Channel Group 14,Channel Group Online,ONLINE
7/03/2021 09:01,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,Channel now online,ONLINE
7/03/2021 09:01,22160001,REPARTICION 138,RTU STATUS,RETORNO A NORMAL,SCAN
7/03/2021 09:01,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A LIMITE INFERIOR 1,22.2
7/03/2021 09:01,3085021,ORCOTUNA 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.7
7/03/2021 09:01,3023585,CHILCA 220,BARRA_B1 TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.1
7/03/2021 09:01,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 2 EXCEDIDO,21.7
7/03/2021 09:01,3085021,ORCOTUNA 220,BARRA_B TENSION,RETORNO A NORMAL,230.6
7/03/2021 09:02,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,No Reply Limit Exceeded,FAILED
7/03/2021 09:02,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.7
7/03/2021 09:02,1057723,PLANICIE SSAA,FLL COMUNIC CC. PLANICIE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:02,1057723,PLANICIE SSAA,FLL COMUNIC CC. PLANICIE,RETORNO A NORMAL,INACTIVO
7/03/2021 09:02,22140011,PLANICIE 220,ALARM PLANICIE_SSAA,CAMBIO DE ESTADO,ON
7/03/2021 09:02,22140011,PLANICIE 220,ALARM PLANICIE_SSAA,RETORNO A NORMAL,OFF
7/03/2021 09:02,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.2
7/03/2021 09:02,3035169,HUAYUCACHI 10,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,9.9
7/03/2021 09:02,,STATUS_LINEAS,,State Estimator converged with violations,
7/03/2021 09:02,3035169,HUAYUCACHI 10,BARRA_A TENSION,RETORNO A NORMAL,10
7/03/2021 09:03,24111009,MARCONA 60,"ACOPLE %VARIACION (IR,IT)",LIMITE SUPERIOR 1 EXCEDIDO,26.7
7/03/2021 09:03,3023585,CHILCA 220,BARRA_B1 TENSION,RETORNO A NORMAL,226.7
7/03/2021 09:03,3036030,QUENCORO 34.5,T80-131 CORRIENTE IT,LIMITE SUPERIOR 1 EXCEDIDO,123.8
7/03/2021 09:03,3036028,QUENCORO 34.5,T80-131 CORRIENTE IR,LIMITE SUPERIOR 2 EXCEDIDO,126.8
7/03/2021 09:03,3036029,QUENCORO 34.5,T80-131 CORRIENTE IS,LIMITE SUPERIOR 2 EXCEDIDO,128.6
7/03/2021 09:03,3036036,QUENCORO 34.5,T80-131 TENSION V-TR,LIMITE INFERIOR 1 EXCEDIDO,33.5
7/03/2021 09:03,24155003,QUENCORO 10.5,T47-131 POT APARENTE,LIMITE SUPERIOR 1 EXCEDIDO,7.4
7/03/2021 09:03,3036029,QUENCORO 34.5,T80-131 CORRIENTE IS,RETORNO A LIMITE SUPERIOR 1,119.6
7/03/2021 09:03,3036030,QUENCORO 34.5,T80-131 CORRIENTE IT,RETORNO A NORMAL,114.8
7/03/2021 09:03,3036028,QUENCORO 34.5,T80-131 CORRIENTE IR,RETORNO A NORMAL,118.1
7/03/2021 09:03,3036029,QUENCORO 34.5,T80-131 CORRIENTE IS,RETORNO A NORMAL,97.9
7/03/2021 09:03,3036036,QUENCORO 34.5,T80-131 TENSION V-TR,RETORNO A NORMAL,34.1
7/03/2021 09:03,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
7/03/2021 09:03,24155003,QUENCORO 10.5,T47-131 POT APARENTE,RETORNO A NORMAL,5.9
7/03/2021 09:03,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231
7/03/2021 09:03,3053021,PIURA 60,BARRA_B TENSION,LIMITE INFERIOR 2 EXCEDIDO,58
7/03/2021 09:03,3053021,PIURA 60,BARRA_B TENSION,LIMITE INFERIOR 2 EXCEDIDO,57.9
7/03/2021 09:03,3053021,PIURA 60,BARRA_B TENSION,RETORNO A LIMITE INFERIOR 1,58.5
7/03/2021 09:03,3053021,PIURA 60,BARRA_B TENSION,RETORNO A LIMITE INFERIOR 1,58.4
7/03/2021 09:03,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:03,3085021,ORCOTUNA 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231
7/03/2021 09:03,3019705,TINGOMARIA 10,L-1038 POT ACTIVA,MEDIDA CONGELADA,1.1
7/03/2021 09:03,,FEP,REPARTICION,Interrogation Group 0: 510 points did not update,IEC101
7/03/2021 09:03,3053021,PIURA 60,BARRA_B TENSION,LIMITE INFERIOR 2 EXCEDIDO,57.9
7/03/2021 09:03,3035169,HUAYUCACHI 10,BARRA_A TENSION,LIMITE INFERIOR 1 EXCEDIDO,9.9
7/03/2021 09:03,11204043,VIZCARRA 220,L-2255 SE-3013,OPERACIONES MULTIPLES,1 ABIERTO
7/03/2021 09:03,3085021,ORCOTUNA 220,BARRA_B TENSION,RETORNO A NORMAL,230.1
7/03/2021 09:03,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.5
7/03/2021 09:03,3053021,PIURA 60,BARRA_B TENSION,RETORNO A LIMITE INFERIOR 1,58.1
7/03/2021 09:04,3031586,TRUJILL NVA 220,ACP CORRIENTE,RETORNO DE MEDIDA CONGELADA,0.1
7/03/2021 09:04,03058A19,DESIERTO 22.9,BARRA_A TENSION V-ST,LIMITE INFERIOR 2 EXCEDIDO,21.8
7/03/2021 09:04,3035169,HUAYUCACHI 10,BARRA_A TENSION,RETORNO A NORMAL,10
7/03/2021 09:04,11204043,VIZCARRA 220,L-2255 SE-3013,OPERACIONES MULTIPLES,1 CERRADO
7/03/2021 09:04,3023585,CHILCA 220,BARRA_B1 TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.4
7/03/2021 09:04,3049134,GUADALUPE 60,T92-261 PL2 POT ACTIVA MT,MEDIDA CONGELADA,0
7/03/2021 09:04,3049107,GUADALUPE 60,T92-261 PL1 POT ACTIVA MT,MEDIDA CONGELADA,0
7/03/2021 09:04,3049098,GUADALUPE 220,T92-261 PL1 POT ACTIVA AT,MEDIDA CONGELADA,0
7/03/2021 09:04,3049125,GUADALUPE 220,T92-261 PL2 POT ACTIVA AT,MEDIDA CONGELADA,0
7/03/2021 09:04,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:04,2046090,INDEPENDEN 220,SUBESTACION LOCAL-REMOTO,CAMBIO DE ESTADO,LOCAL
7/03/2021 09:04,2046090,INDEPENDEN 220,SUBESTACION LOCAL-REMOTO,OPERACIONES MULTIPLES,INDETERMINADO
7/03/2021 09:04,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.1
7/03/2021 09:04,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.9
7/03/2021 09:04,03058A19,DESIERTO 22.9,BARRA_A TENSION V-ST,RETORNO A NORMAL,21.9
7/03/2021 09:04,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:04,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:04,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:04,22118012,MOQUEGUA 220,ALARM MOQUEGUA_SSAA,CAMBIO DE ESTADO,ON
7/03/2021 09:04,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.1
7/03/2021 09:04,3049388,GUADALUPE 10,T92-261 TENSION V-ST,MEDIDA CONGELADA,0
7/03/2021 09:04,2046090,INDEPENDEN 220,SUBESTACION LOCAL-REMOTO,OPERACIONES MULTIPLES,INDETERMINADO
7/03/2021 09:04,2046090,INDEPENDEN 220,SUBESTACION LOCAL-REMOTO,CAMBIO DE ESTADO,REMOTO
7/03/2021 09:04,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.7
7/03/2021 09:05,24157001,QUENCORO 138,"ACOPLE %VARIACION (IR,IS)",LIMITE SUPERIOR 1 EXCEDIDO,20.7
7/03/2021 09:05,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231
7/03/2021 09:05,3045118,JULIACA 60,T51-161 TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.5
7/03/2021 09:05,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,231
7/03/2021 09:05,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.6
7/03/2021 09:05,,FEP,REPARTICION,Interrogation Group 0: 510 points did not update,IEC101
7/03/2021 09:05,1070899,INDEPENDEN SSAA,SUBESTACION LOCAL-REMOTO SMP,CAMBIO DE ESTADO,REMOTO
7/03/2021 09:05,1.06E+09,INDEPENDEN 60,SUBESTACION LOCAL-REMOTO,CAMBIO DE ESTADO,LOCAL
7/03/2021 09:05,22091013,INDEPENDEN 220,ALARM INDEPEND_SSAA,CAMBIO DE ESTADO,ON
7/03/2021 09:05,22091012,INDEPENDEN 220,ALARM INDEPEND_060,CAMBIO DE ESTADO,ON
7/03/2021 09:05,,FEP,REPARTICION,RTU now on-line,ONLINE
7/03/2021 09:05,2046090,INDEPENDEN 220,SUBESTACION LOCAL-REMOTO,CAMBIO DE ESTADO,LOCAL
7/03/2021 09:05,2046090,INDEPENDEN 220,SUBESTACION LOCAL-REMOTO,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 09:05,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,RETORNO A NORMAL,INACTIVO
7/03/2021 09:05,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.2
7/03/2021 09:05,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,RETORNO A NORMAL,INACTIVO
7/03/2021 09:05,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,RETORNO A NORMAL,INACTIVO
7/03/2021 09:05,22118012,MOQUEGUA 220,ALARM MOQUEGUA_SSAA,RETORNO A NORMAL,OFF
7/03/2021 09:05,3085020,ORCOTUNA 220,BARRA_A TENSION,RETORNO A NORMAL,230.6
7/03/2021 09:05,3023585,CHILCA 220,BARRA_B1 TENSION,RETORNO A NORMAL,226.5
7/03/2021 09:06,24111009,MARCONA 60,"ACOPLE %VARIACION (IR,IT)",RETORNO A NORMAL,19.4
7/03/2021 09:06,2046090,INDEPENDEN 220,SUBESTACION LOCAL-REMOTO,OPERACIONES MULTIPLES,INDETERMINADO
7/03/2021 09:06,2046090,INDEPENDEN 220,SUBESTACION LOCAL-REMOTO,CAMBIO DE ESTADO,REMOTO
7/03/2021 09:06,,STATUS_LINEAS,,State Estimator converged with violations,
7/03/2021 09:06,3045118,JULIACA 60,T51-161 TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.5
7/03/2021 09:06,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.6
7/03/2021 09:06,2023315,CHILCA 500,L-5001 IN-5006,"jquito@rep1hmi62, Operator Control",CERRAR
7/03/2021 09:06,2023315,CHILCA 500,L-5001 IN-5006,CONTROL EXITOSO,CERRADO
7/03/2021 09:06,01067C30,CARAPONGO 500,D2-CB PL2 25 AUSENCIA SINC,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,22304020,STATUS_IN-ESP,STATUS_IN-5006,OPERACIONES MULTIPLES,1 CERRADO
7/03/2021 09:06,2023315,CHILCA 500,L-5001 IN-5006,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 09:06,01067B82,CARAPONGO 500,D2-CB PL1 25 AUSENCIA SINC,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01067C30,CARAPONGO 500,D2-CB PL2 25 AUSENCIA SINC,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01067D61,CARAPONGO 500,D2-CB 52 ENCLAV INTER,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,2023315,CHILCA 500,L-5001 IN-5006,CAMBIO DE ESTADO,CERRADO
7/03/2021 09:06,01067D61,CARAPONGO 500,D2-CB 52 ENCLAV INTER,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023R44,CHILCA 500,L-5001 52 ABIERTO FASE T,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01067B82,CARAPONGO 500,D2-CB PL1 25 AUSENCIA SINC,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023R43,CHILCA 500,L-5001 52 ABIERTO FASE S,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023R49,CHILCA 500,L-5001 52 RESORT DESCARG,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R36,CHILCA 500,L-5001 25 TIEMPO EXCED,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S64,CHILCA 500,L-5001 25 EN CURSO,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023R06,CHILCA 500,D1-5004 25 SINCRONISM OK,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023R36,CHILCA 500,L-5001 25 TIEMPO EXCED,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023R08,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023R09,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023R35,CHILCA 500,L-5001 25 TIEMPO EXCED,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R33,CHILCA 500,L-5001 25 SINCRONISM OK,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R09,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R09,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023R33,CHILCA 500,L-5001 25 SINCRONISM OK,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023S65,CHILCA 500,L-5001 25 SINCRONISM OK,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023R84,CHILCA 500,L-5001 P1 27 ALAR MIN,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023R42,CHILCA 500,L-5001 52 ABIERTO FASE R,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023R35,CHILCA 500,L-5001 25 TIEMPO EXCED,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023R08,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R06,CHILCA 500,D1-5004 25 SINCRONISM OK,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R08,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R08,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S24,CHILCA 500,L-5001 P2 27 ALAR MIN,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,22299141,STATUS_LINEAS,L-5001_STATUS,CAMBIO DE ESTADO,OPEN-ENDED
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R08,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S09,CHILCA 500,L-5001 P2 ARRQ GRAL FASE S,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R09,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023S08,CHILCA 500,L-5001 P2 ARRQ GRAL FASE R,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,01023S10,CHILCA 500,L-5001 P2 ARRQ GRAL FASE T,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,01023R08,CHILCA 500,D1-5004 25 TIEMPO EXCED,CAMBIO DE ESTADO,INACTIVO
7/03/2021 09:06,3023706,CHILCA 500,L-5001 POT ACTIVA,RETORNO DE MEDIDA CONGELADA,12.3
7/03/2021 09:06,01023R49,CHILCA 500,L-5001 52 RESORT DESCARG,RETORNO A NORMAL,INACTIVO
7/03/2021 09:06,2023304,CHILCA 500,D1-5004 IN-5004,"jquito@rep1hmi62, Operator Control",CERRAR
7/03/2021 09:06,,FEP,Reparticion Channel Group.REPARTICION1a,Channel reset from failed state,RESET
7/03/2021 09:06,,FEP,Reparticion Channel Group.REPARTICION1a,Channel now online,ONLINE
7/03/2021 09:06,3085020,ORCOTUNA 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,231.2
7/03/2021 09:06,2023304,CHILCA 500,D1-5004 IN-5004,CAMBIO DE ESTADO,CERRADO
7/03/2021 09:06,01023Q72,CHILCA 500,D1-5004 25 EN CURSO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 09:06,2023304,CHILCA 500,D1-5004 IN-5004,CONTROL EXITOSO,CERRADO
